예보시간,지역,분야,영향도
2019-07-25,경상북도_구미,보건(일반인),주의
2019-07-25,경상북도_영천,보건(일반인),주의
2019-07-25,경상북도_경산,보건(일반인),주의
2019-07-25,경상북도_청도,보건(일반인),주의
2019-07-25,경상북도_성주,보건(일반인),주의
2019-07-25,경상북도_칠곡,보건(일반인),주의
2019-07-25,경상북도_김천,보건(일반인),주의
2019-07-25,경상북도_의성,보건(일반인),주의
2019-07-25,경상북도_영덕,보건(일반인),주의
2019-07-25,경상북도_울진평지,보건(일반인),주의
2019-07-25,경상북도_포항,보건(일반인),주의
2019-07-25,경상북도_경주,보건(일반인),주의
2019-07-25,경상남도_밀양,보건(일반인),주의
2019-07-25,경상남도_함안,보건(일반인),주의
2019-07-25,경상남도_창녕,보건(일반인),주의
2019-07-26,대구광역시_대구,보건(일반인),주의
2019-07-26,경상북도_영천,보건(일반인),주의
2019-07-26,경상북도_경산,보건(일반인),주의
2019-07-26,경상북도_청도,보건(일반인),주의
2019-07-26,경상북도_고령,보건(일반인),주의
2019-07-26,경상북도_성주,보건(일반인),주의
2019-07-26,경상북도_칠곡,보건(일반인),주의
2019-07-26,경상북도_의성,보건(일반인),주의
2019-07-26,경상북도_영덕,보건(일반인),주의
2019-07-26,경상북도_포항,보건(일반인),주의
2019-07-26,경상북도_경주,보건(일반인),주의
2019-07-26,울산광역시_울산,보건(일반인),주의
2019-07-26,경상남도_양산,보건(일반인),주의
2019-07-26,경상남도_밀양,보건(일반인),주의
2019-07-26,경상남도_창녕,보건(일반인),주의
2019-07-27,대구광역시_대구,보건(일반인),주의
2019-07-27,경상북도_영천,보건(일반인),주의
2019-07-27,경상북도_경산,보건(일반인),주의
2019-07-27,경상북도_청도,보건(일반인),주의
2019-07-27,경상북도_고령,보건(일반인),주의
2019-07-27,경상북도_성주,보건(일반인),주의
2019-07-27,경상북도_칠곡,보건(일반인),주의
2019-07-27,경상북도_의성,보건(일반인),주의
2019-07-27,경상북도_영덕,보건(일반인),주의
2019-07-27,경상북도_울진평지,보건(일반인),주의
2019-07-27,경상북도_포항,보건(일반인),주의
2019-07-27,경상북도_경주,보건(일반인),주의
2019-07-28,대구광역시_대구,보건(일반인),주의
2019-07-28,경상북도_구미,보건(일반인),주의
2019-07-28,경상북도_영천,보건(일반인),주의
2019-07-28,경상북도_경산,보건(일반인),주의
2019-07-28,경상북도_군위,보건(일반인),주의
2019-07-28,경상북도_고령,보건(일반인),주의
2019-07-28,경상북도_성주,보건(일반인),주의
2019-07-28,경상북도_칠곡,보건(일반인),주의
2019-07-28,경상북도_김천,보건(일반인),주의
2019-07-28,경상북도_예천,보건(일반인),주의
2019-07-28,경상북도_의성,보건(일반인),주의
2019-07-28,경상북도_영덕,보건(일반인),주의
2019-07-28,경상북도_울진평지,보건(일반인),주의
2019-07-28,경상북도_포항,보건(일반인),주의
2019-07-28,경상북도_경주,보건(일반인),주의
2019-07-28,경상북도_경북북동산지,보건(일반인),주의
2019-07-28,울산광역시_울산,보건(일반인),주의
2019-07-28,경상남도_양산,보건(일반인),주의
2019-07-28,경상남도_김해,보건(일반인),주의
2019-07-28,경상남도_밀양,보건(일반인),주의
2019-07-28,경상남도_함안,보건(일반인),주의
2019-07-28,경상남도_창녕,보건(일반인),주의
2019-07-28,경상남도_함양,보건(일반인),주의
2019-07-28,경상남도_합천,보건(일반인),주의
2019-07-29,서울특별시_서울,보건(일반인),주의
2019-07-29,경기도_성남,보건(일반인),주의
2019-07-29,경기도_구리,보건(일반인),주의
2019-07-29,경기도_오산,보건(일반인),주의
2019-07-29,경기도_평택,보건(일반인),주의
2019-07-29,경기도_하남,보건(일반인),주의
2019-07-29,경기도_용인,보건(일반인),주의
2019-07-29,경기도_이천,보건(일반인),주의
2019-07-29,경기도_안성,보건(일반인),주의
2019-07-29,경기도_화성,보건(일반인),주의
2019-07-29,경기도_여주,보건(일반인),주의
2019-07-29,경기도_여주,보건(일반인),주의
2019-07-29,경기도_광주,보건(일반인),주의
2019-07-29,경기도_양평,보건(일반인),주의
2019-07-29,강원도_강릉평지,보건(일반인),주의
2019-07-29,강원도_동해평지,보건(일반인),주의
2019-07-29,강원도_삼척평지,보건(일반인),주의
2019-07-29,강원도_속초평지,보건(일반인),주의
2019-07-29,강원도_고성평지,보건(일반인),주의
2019-07-29,강원도_양양평지,보건(일반인),주의
2019-07-29,대전광역시_대전,보건(일반인),주의
2019-07-29,충청남도_천안,보건(일반인),주의
2019-07-29,충청남도_공주,보건(일반인),주의
2019-07-29,충청남도_논산,보건(일반인),주의
2019-07-29,충청남도_금산,보건(일반인),주의
2019-07-29,충청남도_부여,보건(일반인),주의
2019-07-29,세종특별자치시_세종,보건(일반인),주의
2019-07-29,충청북도_청주,보건(일반인),주의
2019-07-29,충청북도_영동,보건(일반인),주의
2019-07-29,충청북도_진천,보건(일반인),주의
2019-07-29,광주광역시_광주,보건(일반인),주의
2019-07-29,전라남도_나주,보건(일반인),주의
2019-07-29,전라남도_담양,보건(일반인),주의
2019-07-29,전라남도_곡성,보건(일반인),주의
2019-07-29,전라남도_구례,보건(일반인),주의
2019-07-29,전라남도_장성,보건(일반인),주의
2019-07-29,전라남도_화순,보건(일반인),주의
2019-07-29,전라남도_광양,보건(일반인),주의
2019-07-29,전라남도_순천,보건(일반인),주의
2019-07-29,전라남도_영암,보건(일반인),주의
2019-07-29,전라남도_함평,보건(일반인),주의
2019-07-29,전라남도_영광,보건(일반인),주의
2019-07-29,전라북도_김제,보건(일반인),주의
2019-07-29,전라북도_완주,보건(일반인),주의
2019-07-29,전라북도_진안,보건(일반인),주의
2019-07-29,전라북도_무주,보건(일반인),주의
2019-07-29,전라북도_임실,보건(일반인),주의
2019-07-29,전라북도_순창,보건(일반인),주의
2019-07-29,전라북도_익산,보건(일반인),주의
2019-07-29,전라북도_정읍,보건(일반인),주의
2019-07-29,전라북도_전주,보건(일반인),주의
2019-07-29,전라북도_남원,보건(일반인),주의
2019-07-29,대구광역시_대구,보건(일반인),주의
2019-07-29,경상북도_구미,보건(일반인),주의
2019-07-29,경상북도_영천,보건(일반인),주의
2019-07-29,경상북도_경산,보건(일반인),주의
2019-07-29,경상북도_군위,보건(일반인),주의
2019-07-29,경상북도_청도,보건(일반인),주의
2019-07-29,경상북도_고령,보건(일반인),주의
2019-07-29,경상북도_성주,보건(일반인),주의
2019-07-29,경상북도_칠곡,보건(일반인),주의
2019-07-29,경상북도_김천,보건(일반인),주의
2019-07-29,경상북도_예천,보건(일반인),주의
2019-07-29,경상북도_안동,보건(일반인),주의
2019-07-29,경상북도_의성,보건(일반인),주의
2019-07-29,경상북도_영덕,보건(일반인),주의
2019-07-29,경상북도_울진평지,보건(일반인),주의
2019-07-29,경상북도_포항,보건(일반인),주의
2019-07-29,경상북도_경주,보건(일반인),주의
2019-07-29,경상북도_경북북동산지,보건(일반인),주의
2019-07-29,울산광역시_울산,보건(일반인),주의
2019-07-29,경상남도_양산,보건(일반인),주의
2019-07-29,경상남도_창원,보건(일반인),주의
2019-07-29,경상남도_김해,보건(일반인),주의
2019-07-29,경상남도_밀양,보건(일반인),주의
2019-07-29,경상남도_의령,보건(일반인),주의
2019-07-29,경상남도_함안,보건(일반인),주의
2019-07-29,경상남도_창녕,보건(일반인),주의
2019-07-29,경상남도_산청,보건(일반인),주의
2019-07-29,경상남도_함양,보건(일반인),주의
2019-07-29,경상남도_거창,보건(일반인),주의
2019-07-29,경상남도_합천,보건(일반인),주의
2019-07-30,강원도_강릉평지,보건(일반인),경계
2019-07-30,강원도_동해평지,보건(일반인),경계
2019-07-30,강원도_삼척평지,보건(일반인),경계
2019-07-30,강원도_속초평지,보건(일반인),경계
2019-07-30,강원도_고성평지,보건(일반인),경계
2019-07-30,강원도_양양평지,보건(일반인),경계
2019-07-30,강원도_강원북부산지,보건(일반인),주의
2019-07-30,강원도_강원남부산지,보건(일반인),주의
2019-07-30,대전광역시_대전,보건(일반인),경계
2019-07-30,충청남도_공주,보건(일반인),경계
2019-07-30,충청남도_논산,보건(일반인),경계
2019-07-30,충청남도_금산,보건(일반인),주의
2019-07-30,충청남도_부여,보건(일반인),주의
2019-07-30,충청남도_청양,보건(일반인),주의
2019-07-30,세종특별자치시_세종,보건(일반인),경계
2019-07-30,충청북도_청주,보건(일반인),주의
2019-07-30,충청북도_옥천,보건(일반인),주의
2019-07-30,충청북도_영동,보건(일반인),주의
2019-07-30,충청북도_충주,보건(일반인),주의
2019-07-30,충청북도_진천,보건(일반인),주의
2019-07-30,광주광역시_광주,보건(일반인),경계
2019-07-30,전라남도_나주,보건(일반인),경계
2019-07-30,전라남도_담양,보건(일반인),주의
2019-07-30,전라남도_곡성,보건(일반인),주의
2019-07-30,전라남도_구례,보건(일반인),주의
2019-07-30,전라남도_장성,보건(일반인),주의
2019-07-30,전라남도_화순,보건(일반인),주의
2019-07-30,전라남도_보성,보건(일반인),주의
2019-07-30,전라남도_여수,보건(일반인),주의
2019-07-30,전라남도_광양,보건(일반인),경계
2019-07-30,전라남도_순천,보건(일반인),주의
2019-07-30,전라남도_장흥,보건(일반인),주의
2019-07-30,전라남도_강진,보건(일반인),주의
2019-07-30,전라남도_해남,보건(일반인),주의
2019-07-30,전라남도_영암,보건(일반인),주의
2019-07-30,전라남도_무안,보건(일반인),주의
2019-07-30,전라남도_함평,보건(일반인),주의
2019-07-30,전라남도_영광,보건(일반인),주의
2019-07-30,전라북도_부안,보건(일반인),주의
2019-07-30,전라북도_김제,보건(일반인),주의
2019-07-30,전라북도_완주,보건(일반인),주의
2019-07-30,전라북도_순창,보건(일반인),주의
2019-07-30,전라북도_익산,보건(일반인),경계
2019-07-30,전라북도_정읍,보건(일반인),경계
2019-07-30,전라북도_전주,보건(일반인),경계
2019-07-30,전라북도_남원,보건(일반인),주의
2019-07-30,대구광역시_대구,보건(일반인),경계
2019-07-30,경상북도_구미,보건(일반인),경계
2019-07-30,경상북도_영천,보건(일반인),경계
2019-07-30,경상북도_경산,보건(일반인),경계
2019-07-30,경상북도_군위,보건(일반인),경계
2019-07-30,경상북도_청도,보건(일반인),경계
2019-07-30,경상북도_고령,보건(일반인),경계
2019-07-30,경상북도_성주,보건(일반인),경계
2019-07-30,경상북도_칠곡,보건(일반인),경계
2019-07-30,경상북도_김천,보건(일반인),경계
2019-07-30,경상북도_상주,보건(일반인),주의
2019-07-30,경상북도_문경,보건(일반인),주의
2019-07-30,경상북도_예천,보건(일반인),주의
2019-07-30,경상북도_안동,보건(일반인),주의
2019-07-30,경상북도_영주,보건(일반인),주의
2019-07-30,경상북도_의성,보건(일반인),경계
2019-07-30,경상북도_청송,보건(일반인),주의
2019-07-30,경상북도_영양평지,보건(일반인),주의
2019-07-30,경상북도_봉화평지,보건(일반인),주의
2019-07-30,경상북도_영덕,보건(일반인),경계
2019-07-30,경상북도_울진평지,보건(일반인),주의
2019-07-30,경상북도_포항,보건(일반인),경계
2019-07-30,경상북도_경주,보건(일반인),경계
2019-07-30,경상북도_경북북동산지,보건(일반인),주의
2019-07-30,부산광역시_부산,보건(일반인),주의
2019-07-30,울산광역시_울산,보건(일반인),주의
2019-07-30,경상남도_양산,보건(일반인),주의
2019-07-30,경상남도_창원,보건(일반인),주의
2019-07-30,경상남도_김해,보건(일반인),주의
2019-07-30,경상남도_밀양,보건(일반인),주의
2019-07-30,경상남도_의령,보건(일반인),주의
2019-07-30,경상남도_함안,보건(일반인),주의
2019-07-30,경상남도_창녕,보건(일반인),주의
2019-07-30,경상남도_진주,보건(일반인),주의
2019-07-30,경상남도_하동,보건(일반인),주의
2019-07-30,경상남도_산청,보건(일반인),주의
2019-07-30,경상남도_함양,보건(일반인),주의
2019-07-30,경상남도_거창,보건(일반인),주의
2019-07-30,경상남도_합천,보건(일반인),주의
2019-07-30,경상남도_사천,보건(일반인),주의
